province;red;green;blue;x;x
5585;100;100;254;Ouanalao;
5586;100;100;49;Aloi;
5587;100;100;124;CranberryPortage;
5588;100;100;199;Sermersooq;
5589;100;100;74;Angmagssalik;
5590;100;100;149;Scoresbysund;
5591;100;100;224;Jan Mayen;
5592;200;200;24;North Naskapi;
5593;200;200;99;Caniapiscau;
5594;200;200;174;Nitchequon;
5595;200;200;254;Panniqtuuq;
5596;200;200;49;Kanngiqtugaapik;
5597;200;200;124;Te Kirikiri Pa;
5598;200;200;199;Te Maru;
5599;200;200;74;Hokitika;
5600;200;200;149;Akaroa;
5601;200;200;224;Mawhera;
5602;100;100;23;Kaikoura;
5603;100;100;98;Kawatiri;
5604;100;100;173;Whanganui;
5605;100;100;253;Taranaki2;
5606;100;100;48;Taupo;
5607;100;100;123;Rawhiti;
5608;100;100;198;Coromandel2;
5609;100;100;73;Tamaki;
5610;100;100;148;Wairarapa;
5611;100;100;223;GreenLake;
5612;200;200;23;Akaitikka;
5613;200;200;98;Tukkutikka;
5614;200;200;173;Bighorn;
5615;200;200;253;LowerYellowstone;
5616;200;200;48;EMontana;
5617;200;200;123;WNDakota;
5618;200;200;198;Central Lakota;
5619;200;200;73;Fort Robinson;
5620;200;200;148;Ponca;
5621;200;200;223;Minneapolis;
5622;100;100;22;NMinnesota;
5623;100;100;97;Minot;
5624;100;100;172;Quappelle;
5625;100;100;252;Pembina;
5626;100;100;47;Fargo;
5627;100;100;122;Val Marie;
5628;100;100;197;Sioux City;
5629;100;100;72;Fort Laramie;
5630;100;100;147;Chlhmlshe;
5631;100;100;222;Nchtxsshne;
5632;200;200;22;NorthPiegan;
5633;200;200;97;FortPeck;
5634;200;200;172;WoodMountainUplands;
5635;200;200;252;SwiftCurrent;
5636;200;200;47;Lloydminster;
5637;200;200;122;Battlefords;
5638;200;200;197;Yanktonai;
5639;200;200;72;NelsonHouse;
5640;200;200;147;PoplarRiver;
5641;200;200;222;Winisk;
5642;100;100;21;Gdov;
5643;100;100;96;Opochka;
5644;100;100;171;Yama;
5645;100;100;251;Porkhov;
5646;100;100;46;Oreshek;
5647;100;100;121;Petrozavodsk;
5648;100;100;196;Povenets;
5649;100;100;71;Kandalaksha;
5650;100;100;146;Varzuga;
5651;100;100;221;Zvenigorod;
5652;200;200;21;Vytegra;
5653;200;200;96;Borovichi;
5654;200;200;171;Gorodetsk;
5655;200;200;251;Sheksna;
5656;200;200;46;Khotsin;
5657;200;200;121;Klin;
5658;200;200;196;Pereslavl;
5659;200;200;71;Dmitrov;
5660;200;200;146;Sebezh;
5661;200;200;221;Ustvyaty;
5662;100;100;20;Mosalsk;
5663;100;100;95;Kozelsk;
5664;100;100;170;Karachev;
5665;107;1;1;Vereya;
5666;100;100;45;Mtsensk;
5667;100;100;120;Novosil;
5668;100;100;195;Dankov;
5669;100;100;70;Koslov;
5670;100;100;145;Sevsk;
5671;100;100;220;Borisoglebskii;
5672;200;200;20;Morshansk;
5673;200;200;95;Karpogory;
5674;200;200;170;Ust-Tsilma;
5675;200;200;250;Izhma;
5676;200;200;45;Ust-Kulom;
5677;200;200;120;Pechora;
5678;200;200;195;Vorkuta;
5679;200;200;70;Zaraysk;
5680;200;200;145;Belyov;
5681;200;200;220;Vorotynsk;
5682;100;100;19;Tarusa;
5683;100;100;94;Borovsk;
5684;100;100;169;Velizh;
5685;108;1;1;Roslavl;
5686;100;100;44;Misawa;x
5687;100;100;119;Iwashiro;x
5688;100;100;194;Okitama;x
5689;100;100;69;Tagawa;x
5690;100;100;144;Osaki;x
5691;100;100;219;Tsukuba;x
5692;200;200;19;Iwaki;x
5693;200;200;94;Murakami;x
5694;200;200;169;Naoetsu;x
5695;200;200;249;Kiso;x
5696;200;200;44;Izumi;x
5697;200;200;119;Wakasa;x
5698;200;200;194;Ano;x
5699;200;200;69;Aso;x
5700;200;200;144;Morokata;x
5701;200;200;219;Amami;x
5702;100;100;18;Sakishima;x
5703;100;100;93;Tane;x
5704;100;100;168;Ishinomaki;x
5705;159;136;78;Roschino;
5706;160;34;120;Turtle_Island;
5707;144;110;217;Guantanamo_Bay;
5708;148;140;144;Gonave_Island;
5709;79;15;32;Kingston;
5710;174;170;4;Montego_Bay;
5711;38;89;219;Marthas_Vineyard;
5712;105;127;197;Nantucket_Island;
5713;209;125;86;Norwich_ct;
5714;186;228;20;Yorktown_ny;
5715;106;206;56;Boke;
5716;144;109;21;Conakry   ;
5717;113;75;62;Matru;
5718;198;226;194;Ho;
5719;250;156;136;Anloga;
5720;225;166;252;Parakou;
5721;181;106;47;Natitingou;
5722;100;100;17;Kolchan;
5723;100;100;92;Iliamna;
5724;100;100;167;Tyonek;
5725;110;1;1;Adaax;
5726;100;100;42;Danehwtaene;
5727;100;100;117;Taku;
5728;100;100;192;Taan;
5729;100;100;67;Nisgaaii;
5730;100;100;142;Gitxsan;
5731;100;100;217;Heiltsuk;
5732;200;200;17;Wuikinuxv;
5733;200;200;92;Kwakiutlii;
5734;200;200;167;Snuneymuxwii;
5735;200;200;247;Pacheedaht;
5736;200;200;42;Squamishii;
5737;200;200;117;Skatin;
5738;200;200;192;Lillooet;
5739;200;200;67;Chilliwack;
5740;200;200;142;Nakusp;
5741;200;200;217;Akisqnuk;
5742;100;100;16;Sinixt;
5743;100;100;91;Sqpqpe;
5744;100;100;166;Shonitkwu;
5745;100;100;246;Okanogan;
5746;100;100;41;Wenatchi;
5747;100;100;116;Lummi;
5748;100;100;191;Quileuteii;
5749;100;100;66;Chehalis;
5750;100;100;141;Cowlitz;
5751;100;100;216;Sinkiuse;
5752;200;200;16;Palusii;
5753;200;200;91;Schitsuumsh;
5754;200;200;166;Cayuse;
5755;200;200;246;Multnomah;
5756;200;200;41;Umatillaii;
5757;200;200;116;Bannockii;
5758;200;200;191;Tukudeka;
5759;200;200;66;Siuslaw;
5760;200;200;141;Yoncalla;
5761;200;200;216;Tututni;
5762;100;100;15;Shewoki;
5763;100;100;90;Yukiii;
5764;100;100;165;Wappo;
5765;100;100;245;Patwin;
5766;100;100;40;PlainsMiwok;
5767;100;100;115;RumsenMutsun;
5768;100;100;190;SierraMiwok;
5769;100;100;65;CuiYuiTicutta;
5770;100;100;140;KoopTicutta;
5771;100;100;215;Tataviam;
5772;200;200;15;Chemehueviii;
5773;200;200;90;Serrano;
5774;200;200;165;Cupeno;
5775;200;200;245;Yana;
5776;200;200;40;Omenica;
5777;200;200;115;Mollala;
5778;200;200;190;Susitnu;
5779;200;200;65;Kinbasket;
5780;200;200;140;Sathloot;
5781;200;200;215;Chimakum;
5782;100;100;14;Yahuskin;
5783;100;100;89;Tsuutinaii;
5784;100;100;164;Kananaskis;
5785;100;100;244;Wheatland;
5786;100;100;39;Ikimekooy;
5787;100;100;114;Saskatoon;
5788;100;100;189;FortSaintCharles;
5789;100;100;64;FortPelly;
5790;100;100;139;Scwexmx;
5791;100;100;214;Cahuilla;
5792;200;200;14;Purisimeno;
5793;200;200;89;Tubatulabal;
5794;200;200;164;Esselen;
5795;200;200;244;Yukuts;
5796;200;200;39;MountainNisenan;
5797;200;200;114;Konkow;
5798;200;200;189;Karuk;
5799;200;200;64;Nomlakiii;
5800;200;200;139;Modoc;
5801;200;200;214;Kwihdichchuhahtx;
5802;100;100;13;Tolowa;
5803;100;100;88;Dakubetede;
5804;100;100;163;Etnemitane;
5805;100;100;243;Tualatin;
5806;100;100;38;Taidnapam;
5807;100;100;113;Suquamish;
5808;100;100;188;Skagit;
5809;100;100;63;Tlatskanai;
5810;100;100;138;Clackamasii;
5811;100;100;213;Kwalhioqua;
5812;200;200;13;Wanapum;
5813;200;200;88;Kumsheen;
5814;200;200;163;Ohloneii;
5815;200;200;243;Goshuteii;
5816;200;200;38;Ksanka;
5817;200;200;113;Maui;
5818;200;200;188;Kauai;
5819;200;200;63;Yahuskinii;
5820;200;200;138;Tagaticutta;
5821;200;200;213;Tudinu;
5822;100;100;12;Shivwits;
5823;100;100;87;Yavapaiii;
5824;100;100;162;ThompsonFalls;
5825;100;100;242;Lamtama;
5826;100;100;37;Taos;
5827;100;100;112;Towa;
5828;37;102;51;Valdeiglesias;
5829;61;198;200;Caspe;
5830;100;100;137;Piro;
5831;92;239;139;Amposta;
5832;200;200;12;Manso;
5833;200;200;87;Seuhubeogoi;
5834;200;200;162;Yoovwetuh;
5835;200;200;242;Wiminuc;
5836;200;200;37;Taveewach;
5837;200;200;112;Mahgrahch;
5838;200;200;187;Yantarii;
5839;200;200;62;Piipaash;
5840;200;200;137;KeliAkimelOotham;
5841;200;200;212;Sobaipuri;
5842;221;28;44;Salvanes;
5843;100;100;86;Chihuicahui;
5844;100;100;161;Tahuunde;
5845;100;100;241;Kuccuntikkaii;
5846;100;100;36;Basawaxaawuua;
5847;100;100;111;LowTakelma;
5848;100;100;186;Yurok;
5849;100;100;61;Hupa;
5850;100;100;136;Chimariko;
5851;100;100;211;Wailaki;
5852;200;200;11;Bitakomtara;
5853;200;200;86;NorthernPomo;
5854;200;200;161;EasternPomo;
5855;200;200;241;Mitskanaka;
5856;200;200;36;Gashowu;
5857;200;200;111;Acjachemen;
5858;200;200;186;Kwtsaan;
5859;200;200;61;Mutttipi;
5860;200;200;136;AdacCochimi;
5861;200;200;211;ConchoCochimi;
5862;100;100;10;Pericu;
5863;100;100;85;Shgagei;
5864;100;100;160;Xootsnoowu;
5865;206;246;4;Debatable_Lands;
5866;100;100;35;Kichxaan;
5867;100;100;110;Gitgaat;
5868;100;100;185;Ucluelet;
5869;100;100;60;Kwumuxws;
5870;100;100;135;Sechelt;
5871;100;100;210;Xwayxway;
5872;200;200;10;Quinault;
5873;200;200;85;Twana;
5874;200;200;160;Xwlemi;
5875;200;200;240;Kwaiailk;
5876;200;200;35;Klickitat;
5877;200;200;110;Cathlamet;
5878;200;200;185;Tait;
5879;200;200;60;Stuwix;
5880;200;200;135;Kittitas;
5881;200;200;210;Tsilaan;
5882;100;100;9;Okanagen;
5883;100;100;84;Kamiahp;
5884;100;100;159;Simpcwulecw;
5885;100;100;239;Phthauntac;
5886;100;100;34;Sustoobunkut;
5887;100;100;109;UdaUkelh;
5888;100;100;184;Tkemlups;
5889;100;100;59;Dzulhcho;
5890;100;100;134;UsliGah;
5891;100;100;209;GrandePrairie;
5892;200;200;9;Tsetsaut;
5893;200;200;84;Glenora;
5894;200;200;159;Beaverlodge;
5895;200;200;239;Dunvegan;
5896;200;200;34;Atlin;
5897;200;200;109;McDame;
5898;200;200;184;Kechika;
5899;200;200;59;Denetha;
5900;200;200;134;MakwaSepe;
5901;200;200;209;OsnaburghHouse;
5902;99;99;9;GloucesterHouse;
5903;99;99;84;HenleyHouse;
5904;99;99;159;Teotongniaton;
5905;99;99;239;Qaagan Tayagungin;
5906;99;99;34;Koniag;
5907;99;99;109;Qutalleq;
5908;99;99;184;Katmai;
5909;99;99;59;Tseti Na;
5910;99;99;134;Ciisike Na;
5911;99;99;209;Nina No;
5912;199;199;9;Nunivaaq;
5913;199;199;84;Kqizaghetnu;
5914;199;199;159;Tevyaraq;
5915;199;199;239;Kaltkhagamute;
5916;199;199;34;Qipneq;
5917;199;199;109;Negeqliq;
5918;199;199;184;Iqugmiut;
5919;199;199;59;Nunam Iqua;
5920;98;213;172;Long_Island_ny ;
5921;30;145;113;Staten_Island_ny ;
5922;218;144;196;Woodbury_ny ;
5923;159;22;20;Newburgh_ny ;
5924;112;172;85;Poughkeepsie_ny ;
5925;245;141;76;Glens_Falls_ny ;
5926;61;183;246;Central_Hudson_River_ny;
5927;37;106;207;Upper_Hudson_River_ny;
5928;10;179;238;Lake_George_ny;
5929;65;159;211;Upper_Bay_ny;
5930;60;93;132;Lower_Delaware_River_nj;
5931;59;79;219;Delaware_Bay_nj;
5932;2;137;248;Raritan_River_nj;
5933;22;40;155;Lower_Bay_nj;
5934;3;127;155;Sandy_Hook_Bay_nj;
5935;39;177;5;New_Brunswick_nj ;
5936;203;43;5;Toms_River_nj ;
5937;117;13;153;Bridgeton_nj ;
5938;42;110;64;Allentown_pa ;
5939;92;107;180;Reading_pa ;
5940;231;7;54;Harrisburg_pa ;
5941;75;189;200;Susquehanna_River_pa;
5942;74;130;238;Patuxent_River_va;
5943;26;150;202;Upper_Potomac_River_va;
5944;46;146;181;Lower_Potomac_River_va;
5945;44;186;245;Rappahannock_River_va;
5946;65;83;171;York_River_va;
5947;13;60;239;James_River_va;
5948;43;44;218;Nansemond_River_va;
5949;66;97;248;Elizabeth_River_va;
5950;21;174;238;Burwell_Bay_va;
5951;226;218;138;Petersburg_va ;
5952;224;208;97;Williamsburg_va ;
5953;210;153;109;West_Point_va ;
5954;112;78;100;York_va ;
5955;200;124;102;Charlottesville_va ;
5956;11;176;93;Arlington_va ;
5957;173;5;93;Alexandria_va ;
5958;230;183;235;Annapolis_va ;
5959;231;89;223;Elizabeth_City_nc ;
5960;186;126;96;Plymouth_nc ;
5961;49;9;219;Croatan_Sound_nc;
5962;93;86;208;Chowan_River_nc;
5963;86;0;249;Aligator_River_nc;
5964;133;154;248;Pasquotank_River_nc;
5965;51;137;201;North_River_nc;
5966;109;204;222;Currituck_Sound_nc;
5967;115;202;210;Perquimans_River_nc;
5968;46;134;247;Pamlico_Sound_nc;
5969;161;107;38;Wilmington_de;
5970;134;212;37;Cumberland_md ;
5971;51;226;138;Easton_md ;
5972;98;52;23;Salisbury_md ;
5973;107;153;120;Elkton_md ;
5974;197;203;157;Cambridge_md ;
5975;230;77;163;Chincoteague_md ;
5976;250;211;75;Warwick_ri ;
5977;223;61;181;Newport_ri ;
5978;186;36;8;Providence;
5979;249;178;28;Bridgeport_ct ;
5980;129;166;78;Middletown_ct ;
5981;6;165;28;New_London_ct;
5982;238;81;32;Waterbury_ct ;
5983;36;117;151;Upper_Connecticut_River_ct;
5984;98;105;104;Manchester_ct;
5985;12;67;192;Lower_Connecticut_River_ct;
5986;13;77;31;Fall_River_ma ;
5987;61;207;131;New_Bedford_ma ;
5988;98;79;223;Barnstable_ma ;
5989;191;87;14;Plymouth_ma ;
5990;253;191;207;Concord_nh ;
5991;215;43;112;Keene_nh ;
5992;94;187;180;Waycross_ga ;
5993;150;193;48;Houma_la ;
5994;209;115;92;Ocala_fl ;
5995;126;193;181;Wewahitchka_fl ;
5996;94;247;145;Lake_City_fl ;
5997;243;129;42;Orlando_fl ;
5998;175;42;59;Daytona_fl  ;
5999;126;112;7;Spring_Hill_fl;
6000;74;113;179;Lakeland_fl ;
6001;244;100;114;Sarasota_fl ;
6002;158;199;31;Fort_Meyers_fl;
6003;77;107;109;Everglades_fl ;
6004;213;32;46;Fort_Lauderdale_fl ;
6005;4;130;207;Palm_Beach_fl ;
6006;10;187;88;Key_West_fl ;
6007;166;200;150;Columbus_ga ;
6008;254;30;91;Macon_ga ;
6009;244;67;8;Athens_ga ;
6010;188;205;110;Andros_Island_bs ;
6011;108;8;37;Grand_Bahama_bs ;
6012;251;98;122;Great_Abaco_bs ;
6013;122;92;178;Eleuthera_Island_bs ;
6014;229;38;170;Cat_Island_bs ;
6015;67;129;44;Great_Exuma_bs ;
6016;184;157;157;Rum_Cay_Island_bs ;
6017;211;21;62;Crooked_Island_bs ;
6018;7;191;206;Upper_Delaware_River_nj ;
6019;159;119;42;Trenton_nj ;
6020;171;81;70;Lancaster_va ;
6021;2;220;223;Block_Island_Sound;
6022;97;144;252;Narraganset_Bay;
6023;3;178;223;Buzzards_Bay;
6024;8;70;189;Vineyard_Sound;
6025;15;117;250;Cape_Cod;
6026;72;181;207;Gulf_of_Maine;
6027;59;188;200;Plymouth_Bay;
6028;53;142;234;Saco_Bay;
6029;26;115;187;Casco_Bay;
6030;145;233;253;Penobscot_Bay;
6031;38;46;158;Piscataqua_River;
6032;147;183;211;Piscataqua_River_Estuary;
6033;80;123;215;Great_Bay;
6034;63;93;204;Ipswich_Bay;
6035;2;122;190;Nantucket_Sound;
6036;75;67;219;Lower_St_Lawrence_River;
6037;59;94;142;Upper_St_Lawrence_River;
6038;52;58;157;Passamaquoddy_Bay;
6039;132;116;7;Gloucester_va ;
6040;232;173;6;Outer_Banks_nc ;
6041;51;172;254;Lake_Winnipesaukee;
6042;39;63;191;Lake_Sebago;
6043;85;142;231;Lake_Moosehead;
6044;163;204;225;Lake_Foshay;
6045;57;141;177;Lake_Rossignol;
6046;62;162;243;Lake_Oneida;
6047;184;225;236;Lake_Skaneateles;
6048;68;83;244;Lake_Owasco;
6049;41;165;209;Lake_Otisco;
6050;76;217;234;Lake_Cayuga;
6051;30;55;173;Lake_Seneca;
6052;130;190;223;Lake_Keuka;
6053;16;180;239;Lake_Canandaigua;
6054;54;218;239;Lake_Honeoye;
6055;64;61;198;Lake_Canadice;
6056;45;136;186;Lake_Hemlock;
6057;24;86;240;Lake_Conesus;
6058;54;25;190;Lake_Winnebago;
6059;154;205;226;Lake_Simcoe;
6060;18;26;162;Lake_Bras_d_Or;
6061;81;128;250;Lake_Ainslie;
6062;17;52;233;Laguna_Madre;
6063;27;124;218;Laguna_de_Tamiahua;
6064;44;108;211;Laguna_Pueblo_Viejo;
6065;3;147;195;Laguna_del_Chairel;
6066;61;64;194;Laguna_de_Chila;
6067;39;84;236;Lagun_de_La_Tortuga;
6068;169;199;214;Green_Bay;
6069;25;231;249;Lake_Mattamuskeet;
6070;30;32;253;Northumberland_Strait;
6071;9;123;175;Georgian_Bay;
6072;152;164;183;Tebourba;
6073;77;11;245;Galveston_Bay;
6074;59;45;195;Corpus_Christi_Bay;
6075;121;121;242;Matagorda_Bay;
6076;79;171;191;Upper_Rio_Grande_River;
6077;16;3;186;Lower_Rio_Grande_River;
6078;56;52;203;Lower_Panuco_River;
6079;89;166;244;Upper_Panuco_River;
6080;27;30;158;Lake_Pelicut;
6081;67;141;184;Northern_Visayan_Sea;
6082;68;101;228;West_Sulu_Sea;
6083;97;119;168;Northern Sea of Celebes;
6084;39;120;196;Coast_of_Hainan;
6085;20;59;207;Greater_Antilles;
6086;17;202;229;Puerto_Rico_Trench;
6087;14;6;169;Milwaukee_Deep;
6088;33;15;200;Windward_Passage;
6089;135;46;217;Porto_Velho;
6090;221;47;4;Humaita;
6091;35;219;152;Tapaua;
6092;206;144;90;Beruri;
6093;160;33;98;Cuiana_ou_Cuiu_ana;
6094;125;51;67;Sao_Sebastiao;
6095;120;218;92;Tefe;
6096;197;177;216;Fonte_Boa;
6097;220;137;103;Amatura;
6098;112;65;59;Belem_do_Solimoes;
6099;55;242;139;Santo_Antonio_do_Ica;
6100;211;209;22;Japura;
6101;63;222;57;Maraa;
6102;191;111;94;Vila_Bittencourt;
6103;36;155;90;Codajas;
6104;29;167;46;Anori;
6105;155;102;49;Iranduba;
6106;112;150;27;Novo_Airao;
6107;169;207;60;Barcelos;
6108;52;193;213;Rio_Negro;
6109;224;18;85;Sao_Gabriel_da;
6110;225;126;26;Santa_Isabel_do_Rio_Negro;
6111;186;10;109;Itaquera;
6112;28;112;46;Manicore;
6113;190;4;46;Aripuana;
6114;151;117;239;Borba;
6115;139;140;146;Autazes;
6116;188;123;196;Santarem;
6117;76;212;78;Obidos;
6118;252;90;200;Parintins;
6119;175;37;6;Altamira;
6120;115;206;66;Sen_Jose_Porfirio;
6121;250;220;134;Maraba;
6122;161;208;70;Itaituba;
6123;79;236;143;Pimental;
6124;235;175;248;Jacareacanga;
6125;209;21;86;Trairao;
6126;70;143;135;Garimpo_Juruena;
6127;169;196;21;Skaftarhreppur;
6128;156;250;222;Sudurland;
6129;177;241;120;Zahedan;
6130;205;78;78;Zabol;
6131;249;170;247;Serdar;
6132;251;234;168;East Kavir;
6133;242;228;217;Shahrud;
6134;199;194;175;Khormoj;
6135;67;163;50;Durdzuketia;
6136;24;201;113;Vardenis;
6137;61;6;94;Varand;
6138;189;230;134;Manbij;
6139;210;243;160;Jiroft;
6140;252;232;152;Shahdad;
6141;186;218;209;Bafq;
6142;97;233;78;Zarand;
6143;167;164;143;Kavir;
6144;156;26;213;Central Iranian Range;
6145;162;184;244;Takestan;
6146;225;141;113;Arak;
6147;232;167;145;Arrajan;
6148;41;86;224;Valdivia_River;
6149;110;189;238;Andira_River;
6150;63;80;133;Lower_Central_Parana_River;
6151;27;28;162;Upper_Central_Parana_River;
6152;51;50;158;Upper_Central_Tapajos_River;
6153;87;132;232;Upper_Japura_River;
6154;95;210;250;Lower_Japura_River;
6155;72;179;223;Lower_Negro_River;
6156;64;81;220;Upper_Negro_River;
6157;68;38;205;Upper_Central_Madeira_River;
6158;16;19;188;Upper_Madeira_River;
6159;57;205;218;Lower_Madeira_River;
6160;31;42;190;Upper_Tapajos_River;
6161;127;200;236;Lower_Tapajos_River;
6162;47;206;251;Central_Upper_Amazon_River;
6163;51;183;189;Lower_Upper_Amazon_River;
6164;103;213;231;Upper_Central_Amazon_River;
6165;89;160;223;Lower_Central_Amazon_River;
6166;43;48;234;Upper_Lower_Amazon_River;
6167;18;38;181;Central_Lower_Amazon_River;
6168;66;100;125;Central_Tocantins_River;
6169;88;109;196;Lower_Tocantins_River;
6170;52;146;254;Upper_Parana_River;
6171;48;109;237;Lower_Parana_River;
6172;0;62;117;Lake_Puelen;
6173;27;89;200;Lake_Sal_Grande;
6174;248;164;61;South Australia;
6175;69;174;91;Taungurong;
6176;109;31;51;Gunai;
6177;63;33;33;Buandig;
6178;178;198;80;Narangga;
6179;222;212;202;Kangaroo Island;
6180;78;227;125;Kaurna;
6181;124;118;25;Banggarla ;
6182;99;54;245;Nawu;
6183;207;111;51;Andyamathanha;
6184;71;243;22;Wirangu;
6185;209;91;63;Kokatha;
6186;137;115;62;Anangu;
6187;133;83;252;Arrente;
6188;36;249;169;Uluru;
6189;85;210;84;East Nullarbor Plain;
6190;154;36;233;West Nullarbor Plain;
6191;240;191;175;East Mirning;
6192;138;2;19;West Mirning;
6193;96;219;216;Pila Nguru ;
6194;82;100;68;Ngatjumay;
6195;192;23;11;Noongar;
6196;92;110;243;Amangu;
6197;3;132;226;Martu;
6198;201;213;105;Watjarri;
6199;169;216;84;Barundji;
6200;68;160;199;Iningai;
6201;200;91;28;Garawa;
6202;139;86;81;Binbinga;
6203;233;25;33;Mara;
6204;86;211;149;Nunggubuyu;
6205;20;91;191;Yolngu;
6206;112;11;81;Gunwinggu;
6207;89;172;26;Torres Strait Islands;
6208;4;36;104;Luritja;
6209;231;168;29;Papunya;
6210;176;172;131;EastBindjali;
6211;205;232;29;Warlpiri;
6212;71;245;122;Alice Springs;
6213;69;86;193;WestBindjali;
6214;54;10;42;West Ngargad;
6215;245;228;181;East Ngargad;
6216;54;52;125;Mar_de_Olas;
6217;37;44;243;Lake_Salar_del_Hombre_Muerto;
6218;80;79;216;Lake_Salar_de_Antofalla;
6219;49;90;161;Lake_Salar_de_Arizaro;
6220;70;113;160;Lago_de_Maracaibo;
6221;23;102;133;Lake_Salar_de_Guayatayoc;
6222;2;82;197;Lagoon_de_Puzuelo;
6223;36;105;252;Lake_Pica;
6224;54;54;226;Lake_Uru_Uru;
6225;111;188;222;Bay_of_All_Saints;
6226;117;194;213;Lagoon_Feia;
6227;67;167;233;Lagoon_de_Araruama;
6228;67;32;169;Guanabara_Bay;
6229;0;139;182;Lagoon_Itapeva;
6230;24;31;160;Lagoon_dos_Barros;
6231;99;169;183;Lagoon_dos_Patos;
6232;29;218;227;Lagoon_Mirim;
6233;193;213;244;Lagoon_Mangueira;
6234;41;1;172;Lagoon_Negra;
6235;41;103;179;Lagoon_de_Castillos;
6236;55;80;194;Lagoon_de_Rocha;
6237;60;24;235;Lagoon_Garzon;
6238;67;25;198;Lagoon_Jose_Ignacio;
6239;85;70;218;Lagoon_del_Sauce;
6240;58;68;133;Lake_Salinas_de_Ambargasta;
6241;18;21;115;Lake_Salinas_Grandes;
6242;7;56;195;Lake_Salina_del_Gualicho;
6243;7;58;157;Lake_Lanalhue;
6244;53;67;198;Lake_Trovolhue;
6245;5;145;208;Lake_Budi;
6246;10;0;216;Lake_Lleulleu;
6247;16;45;114;Lake_el_Toro;
6248;16;34;87;Lake_Argentino;
6249;87;84;155;Lake_Viedma;
6250;76;85;184;Lake_San_Martin;
6251;85;164;190;Lake_O_higgins;
6252;45;76;239;Lake_Cardiel;
6253;2;49;70;Lake_Pueyrredon;
6254;42;127;194;Lake_Gral_Carrera;
6255;87;124;187;Lake_Yulton;
6256;57;144;176;Lake_Fontana;
6257;50;210;243;Lake_Plata;
6258;22;152;216;Lake_Rosselot;
6259;23;118;190;Lake_Palena;
6260;40;212;233;Lake_Yelcho;
6261;19;0;226;Lake_Epuyen;
6262;68;65;149;Lake_Inferior;
6263;35;79;164;Lake_Puelo;
6264;105;141;236;Lake_Futalaufquen;
6265;46;136;173;Lake_Menendez;
6266;9;132;221;Lake_Mascardi;
6267;65;104;113;Lake_Chapo;
6268;54;8;245;Lake_Llanquihue;
6269;193;244;249;Lake_Todos_Los_Santos;
6270;89;158;199;Lake_Rupanco;
6271;39;98;136;Lake_Puyehue;
6272;47;38;233;Lake_Nahuel_Huapi;
6273;91;144;239;Lake_Ranco;
6274;19;5;220;Lake_Traful;
6275;2;10;170;Lake_Maihue;
6276;20;186;252;Lake_Lacar;
6277;65;6;236;Lake_Lolog;
6278;34;30;99;Lake_Pirihueico;
6279;51;172;210;Lake_Rinihue;
6280;24;9;112;Lake_Panguipuli;
6281;13;26;150;Lake_Calafquen;
6282;97;210;249;Lake_Villarrica;
6283;23;71;165;Lake_Collico;
6284;14;64;106;Lake_Caburgua;
6285;8;51;86;Lake_Quillen;
6286;20;113;236;Lake_Tromen;
6287;17;51;194;Lake_Huechulafquen;
6288;61;43;210;Lake_Alumine;
6289;6;60;120;Lake_Valencia;
6290;100;144;240;Lake_Ginebra;
6291;110;119;221;Lake_Colhue_Huapi;
6292;64;191;236;Lake_Musters;
6293;72;138;201;Lake_Yonghong;
6294;158;208;249;Lake_Ulan;
6295;44;73;209;Lake_Wulanwula;
6296;8;67;181;Lake_Yuye;
6297;70;176;218;Lake_Xiangyang;
6298;47;167;188;Lake_Wudan;
6299;60;50;118;Lake_Yinma;
6300;61;28;178;Lake_Taiyang;
6301;42;162;210;Lake_Hoh_Xil;
6302;63;135;206;Lake_Zhuonai;
6303;92;113;237;Lake_Kusai;
6304;58;46;180;Lake_Jingyu;
6305;49;163;233;Lake_Aqqikkol;
6306;71;118;233;Lake_Ayakum;
6307;40;98;240;Lake_Gasi_Kule;
6308;85;129;181;Lake_Taiji;
6309;1;195;222;Lake_Suli;
6310;74;56;166;Lake_Suqian;
6311;30;50;154;Lake_Zongmahai;
6312;46;52;202;Lake_Dachaidamu;
6313;67;144;175;Lake_Xiaochaidamu;
6314;48;88;125;Lake_Dabusun;
6315;24;206;229;Lake_Hulsan;
6316;62;157;249;Lake_Beihuo;
6317;85;66;253;Lake_Lugu;
6318;9;34;137;Lake_Chenghai;
6319;10;92;250;Lake_Erhai;
6320;39;63;150;Lake_Dian;
6321;8;73;143;Lake_Fuxian;
6322;85;129;166;Lake_Halahu;
6323;83;176;234;Lake_Keluke;
6324;12;114;204;Lake_Tuosu;
6325;70;3;219;Lake_Ngoring;
6326;59;61;172;Lake_Gyaring;
6327;11;38;173;Lake_Dai;
6328;4;43;163;Lake_Buir;
6329;100;90;245;Lake_Hulun;
6330;21;1;117;Lake_Zuun_Tooroi;
6331;68;76;149;Lake_Orel;
6332;33;80;216;Lake_Udyl;
6333;82;142;253;Lake_Chukchagirskoye;
6334;51;32;168;Lake_Bolon;
6335;52;93;134;Lake_Khanka;
6336;36;79;188;Lake_Khuvsgul;
6337;15;140;177;Lake_Telmen;
6338;71;90;193;Lake_Uureg;
6339;114;232;221;Lake_Achit;
6340;21;181;241;Lake_Khar;
6341;44;50;229;Lake_Khar_Us;
6342;151;176;221;Lake_Khyargas;
